id_transacao,id_cliente,data_transacao,valor_transacao,categoria_transacao,metodo_pagamento
8224,610,2023-12-09 15:00:00,811.77,Entretenimento,Transferência Bancária
8225,427,2023-12-09 16:00:00,984.33,Saúde,Cartão de Débito
8226,275,2023-12-09 17:00:00,825.79,Entretenimento,Transferência Bancária
8227,448,2023-12-09 18:00:00,559.43,Transporte,Cartão de Débito
8228,902,2023-12-09 19:00:00,302.33,Educação,Cartão de Crédito
8229,942,2023-12-09 20:00:00,205.72,Alimentação,Cartão de Crédito
8230,884,2023-12-09 21:00:00,370.42,Educação,Cartão de Débito
8231,742,2023-12-09 22:00:00,670.3,Educação,Transferência Bancária
8232,369,2023-12-09 23:00:00,452.59,Transporte,Transferência Bancária
8233,938,2023-12-10 00:00:00,934.72,Educação,Cartão de Débito
8234,220,2023-12-10 01:00:00,855.68,Educação,Cartão de Crédito
8235,577,2023-12-10 02:00:00,111.38,Transporte,Cartão de Débito
8236,867,2023-12-10 03:00:00,140.21,Transporte,Transferência Bancária
8237,232,2023-12-10 04:00:00,679.48,Saúde,Cartão de Débito
8238,328,2023-12-10 05:00:00,238.46,Educação,Cartão de Crédito
8239,443,2023-12-10 06:00:00,793.12,Entretenimento,Dinheiro
8240,52,2023-12-10 07:00:00,595.44,Alimentação,Cartão de Débito
8241,886,2023-12-10 08:00:00,237.53,Alimentação,Dinheiro
8242,943,2023-12-10 09:00:00,483.9,Transporte,Cartão de Débito
8243,376,2023-12-10 10:00:00,412.02,Transporte,Transferência Bancária
8244,263,2023-12-10 11:00:00,874.43,Saúde,Transferência Bancária
8245,267,2023-12-10 12:00:00,41.84,Educação,Dinheiro
8246,359,2023-12-10 13:00:00,896.89,Transporte,Cartão de Débito
8247,317,2023-12-10 14:00:00,655.56,Transporte,Transferência Bancária
8248,324,2023-12-10 15:00:00,740.16,Alimentação,Dinheiro
8249,921,2023-12-10 16:00:00,12.58,Educação,Dinheiro
8250,908,2023-12-10 17:00:00,631.96,Saúde,Cartão de Débito
8251,666,2023-12-10 18:00:00,592.6,Transporte,Transferência Bancária
8252,870,2023-12-10 19:00:00,541.83,Transporte,Dinheiro
8253,878,2023-12-10 20:00:00,788.01,Transporte,Cartão de Crédito
8254,652,2023-12-10 21:00:00,560.31,Alimentação,Cartão de Crédito
8255,939,2023-12-10 22:00:00,858.53,Transporte,Transferência Bancária
8256,563,2023-12-10 23:00:00,240.31,Transporte,Transferência Bancária
8257,629,2023-12-11 00:00:00,807.92,Alimentação,Cartão de Crédito
8258,421,2023-12-11 01:00:00,187.52,Transporte,Dinheiro
8259,46,2023-12-11 02:00:00,814.99,Educação,Cartão de Débito
8260,821,2023-12-11 03:00:00,941.06,Educação,Dinheiro
8261,600,2023-12-11 04:00:00,342.34,Alimentação,Transferência Bancária
8262,720,2023-12-11 05:00:00,534.59,Educação,Transferência Bancária
8263,889,2023-12-11 06:00:00,661.75,Saúde,Cartão de Débito
8264,269,2023-12-11 07:00:00,88.68,Transporte,Dinheiro
8265,601,2023-12-11 08:00:00,499.14,Saúde,Cartão de Débito
8266,381,2023-12-11 09:00:00,366.98,Educação,Dinheiro
8267,118,2023-12-11 10:00:00,873.73,Alimentação,Dinheiro
8268,566,2023-12-11 11:00:00,877.91,Alimentação,Cartão de Crédito
8269,953,2023-12-11 12:00:00,703.77,Saúde,Dinheiro
8270,116,2023-12-11 13:00:00,659.17,Educação,Transferência Bancária
8271,630,2023-12-11 14:00:00,736.35,Transporte,Transferência Bancária
8272,260,2023-12-11 15:00:00,372.33,Educação,Transferência Bancária
8273,75,2023-12-11 16:00:00,410.47,Educação,Cartão de Crédito
8274,480,2023-12-11 17:00:00,558.17,Alimentação,Cartão de Débito
8275,305,2023-12-11 18:00:00,938.65,Entretenimento,Transferência Bancária
8276,7,2023-12-11 19:00:00,726.76,Transporte,Transferência Bancária
8277,366,2023-12-11 20:00:00,555.48,Transporte,Cartão de Débito
8278,634,2023-12-11 21:00:00,772.71,Alimentação,Cartão de Crédito
8279,523,2023-12-11 22:00:00,377.18,Educação,Dinheiro
8280,348,2023-12-11 23:00:00,733.16,Alimentação,Cartão de Débito
8281,438,2023-12-12 00:00:00,416.57,Educação,Dinheiro
8282,215,2023-12-12 01:00:00,286.86,Entretenimento,Dinheiro
8283,429,2023-12-12 02:00:00,613.63,Entretenimento,Dinheiro
8284,791,2023-12-12 03:00:00,690.01,Saúde,Cartão de Débito
8285,498,2023-12-12 04:00:00,464.7,Educação,Cartão de Débito
8286,540,2023-12-12 05:00:00,569.85,Alimentação,Dinheiro
8287,747,2023-12-12 06:00:00,697.13,Alimentação,Cartão de Crédito
8288,367,2023-12-12 07:00:00,770.03,Alimentação,Cartão de Crédito
8289,313,2023-12-12 08:00:00,896.62,Saúde,Cartão de Crédito
8290,538,2023-12-12 09:00:00,361.0,Transporte,Transferência Bancária
8291,921,2023-12-12 10:00:00,951.96,Alimentação,Dinheiro
8292,54,2023-12-12 11:00:00,640.91,Entretenimento,Transferência Bancária
8293,541,2023-12-12 12:00:00,789.82,Alimentação,Cartão de Crédito
8294,467,2023-12-12 13:00:00,702.77,Alimentação,Cartão de Débito
8295,865,2023-12-12 14:00:00,213.52,Alimentação,Cartão de Crédito
8296,164,2023-12-12 15:00:00,80.72,Transporte,Transferência Bancária
8297,782,2023-12-12 16:00:00,729.02,Alimentação,Transferência Bancária
8298,334,2023-12-12 17:00:00,515.94,Transporte,Cartão de Crédito
8299,547,2023-12-12 18:00:00,705.19,Transporte,Dinheiro
8300,798,2023-12-12 19:00:00,482.07,Saúde,Cartão de Débito
8301,348,2023-12-12 20:00:00,319.11,Entretenimento,Cartão de Débito
8302,273,2023-12-12 21:00:00,292.17,Alimentação,Cartão de Crédito
8303,963,2023-12-12 22:00:00,733.23,Alimentação,Dinheiro
8304,720,2023-12-12 23:00:00,284.01,Alimentação,Dinheiro
8305,750,2023-12-13 00:00:00,717.53,Transporte,Cartão de Crédito
8306,414,2023-12-13 01:00:00,390.12,Educação,Cartão de Débito
8307,500,2023-12-13 02:00:00,773.19,Entretenimento,Cartão de Débito
8308,93,2023-12-13 03:00:00,151.38,Alimentação,Cartão de Débito
8309,685,2023-12-13 04:00:00,212.93,Educação,Dinheiro
8310,79,2023-12-13 05:00:00,689.05,Educação,Cartão de Crédito
8311,622,2023-12-13 06:00:00,564.63,Educação,Dinheiro
8312,217,2023-12-13 07:00:00,211.84,Entretenimento,Cartão de Débito
8313,947,2023-12-13 08:00:00,903.8,Educação,Dinheiro
8314,358,2023-12-13 09:00:00,283.18,Alimentação,Cartão de Débito
8315,618,2023-12-13 10:00:00,426.86,Alimentação,Cartão de Crédito
8316,507,2023-12-13 11:00:00,210.27,Saúde,Cartão de Débito
8317,559,2023-12-13 12:00:00,394.15,Transporte,Transferência Bancária
8318,181,2023-12-13 13:00:00,496.73,Educação,Transferência Bancária
8319,576,2023-12-13 14:00:00,302.29,Transporte,Cartão de Crédito
8320,246,2023-12-13 15:00:00,771.4,Transporte,Dinheiro
8321,244,2023-12-13 16:00:00,399.99,Transporte,Dinheiro
8322,506,2023-12-13 17:00:00,732.21,Transporte,Dinheiro
8323,422,2023-12-13 18:00:00,215.0,Transporte,Cartão de Débito
8324,320,2023-12-13 19:00:00,383.27,Alimentação,Transferência Bancária
8325,87,2023-12-13 20:00:00,17.98,Entretenimento,Cartão de Crédito
8326,217,2023-12-13 21:00:00,761.05,Educação,Dinheiro
8327,490,2023-12-13 22:00:00,629.63,Educação,Dinheiro
8328,519,2023-12-13 23:00:00,819.65,Alimentação,Cartão de Crédito
8329,278,2023-12-14 00:00:00,461.05,Alimentação,Cartão de Débito
8330,849,2023-12-14 01:00:00,801.74,Transporte,Dinheiro
8331,722,2023-12-14 02:00:00,651.11,Entretenimento,Cartão de Débito
8332,169,2023-12-14 03:00:00,13.58,Educação,Cartão de Débito
8333,330,2023-12-14 04:00:00,261.16,Saúde,Cartão de Débito
8334,650,2023-12-14 05:00:00,498.95,Alimentação,Dinheiro
8335,441,2023-12-14 06:00:00,622.5,Saúde,Dinheiro
8336,391,2023-12-14 07:00:00,74.93,Educação,Cartão de Crédito
8337,496,2023-12-14 08:00:00,708.03,Alimentação,Cartão de Crédito
8338,381,2023-12-14 09:00:00,548.1,Educação,Cartão de Débito
8339,306,2023-12-14 10:00:00,530.52,Alimentação,Dinheiro
8340,742,2023-12-14 11:00:00,299.13,Educação,Cartão de Débito
8341,987,2023-12-14 12:00:00,598.87,Saúde,Cartão de Crédito
8342,820,2023-12-14 13:00:00,37.22,Entretenimento,Cartão de Débito
8343,673,2023-12-14 14:00:00,74.05,Alimentação,Transferência Bancária
8344,513,2023-12-14 15:00:00,736.53,Saúde,Cartão de Débito
8345,748,2023-12-14 16:00:00,328.67,Educação,Dinheiro
8346,949,2023-12-14 17:00:00,353.5,Saúde,Cartão de Débito
8347,188,2023-12-14 18:00:00,216.3,Alimentação,Cartão de Débito
8348,930,2023-12-14 19:00:00,451.16,Saúde,Dinheiro
8349,516,2023-12-14 20:00:00,61.47,Educação,Transferência Bancária
8350,913,2023-12-14 21:00:00,307.36,Transporte,Dinheiro
8351,644,2023-12-14 22:00:00,531.85,Entretenimento,Cartão de Crédito
8352,427,2023-12-14 23:00:00,470.98,Entretenimento,Transferência Bancária
8353,502,2023-12-15 00:00:00,999.67,Transporte,Transferência Bancária
8354,730,2023-12-15 01:00:00,394.88,Alimentação,Dinheiro
8355,260,2023-12-15 02:00:00,393.13,Saúde,Cartão de Débito
8356,513,2023-12-15 03:00:00,508.55,Saúde,Cartão de Crédito
8357,71,2023-12-15 04:00:00,198.4,Transporte,Cartão de Crédito
8358,478,2023-12-15 05:00:00,877.54,Transporte,Transferência Bancária
8359,178,2023-12-15 06:00:00,576.55,Educação,Cartão de Crédito
8360,457,2023-12-15 07:00:00,200.19,Educação,Transferência Bancária
8361,189,2023-12-15 08:00:00,795.51,Entretenimento,Transferência Bancária
8362,291,2023-12-15 09:00:00,43.99,Alimentação,Cartão de Crédito
8363,520,2023-12-15 10:00:00,982.74,Alimentação,Transferência Bancária
8364,765,2023-12-15 11:00:00,866.5,Transporte,Cartão de Débito
8365,920,2023-12-15 12:00:00,583.84,Entretenimento,Transferência Bancária
8366,979,2023-12-15 13:00:00,120.18,Entretenimento,Cartão de Débito
8367,292,2023-12-15 14:00:00,223.12,Educação,Cartão de Débito
8368,946,2023-12-15 15:00:00,286.64,Saúde,Cartão de Débito
8369,756,2023-12-15 16:00:00,248.62,Alimentação,Cartão de Crédito
8370,635,2023-12-15 17:00:00,502.54,Entretenimento,Cartão de Débito
8371,811,2023-12-15 18:00:00,945.11,Educação,Cartão de Crédito
8372,283,2023-12-15 19:00:00,449.73,Educação,Dinheiro
8373,544,2023-12-15 20:00:00,664.95,Educação,Cartão de Débito
8374,846,2023-12-15 21:00:00,691.7,Saúde,Transferência Bancária
8375,377,2023-12-15 22:00:00,872.86,Entretenimento,Dinheiro
8376,658,2023-12-15 23:00:00,43.48,Transporte,Dinheiro
8377,156,2023-12-16 00:00:00,410.29,Transporte,Cartão de Débito
8378,508,2023-12-16 01:00:00,786.89,Educação,Cartão de Crédito
8379,413,2023-12-16 02:00:00,816.72,Educação,Dinheiro
8380,528,2023-12-16 03:00:00,928.06,Saúde,Cartão de Débito
8381,355,2023-12-16 04:00:00,705.77,Educação,Dinheiro
8382,559,2023-12-16 05:00:00,252.7,Entretenimento,Dinheiro
8383,763,2023-12-16 06:00:00,510.61,Educação,Cartão de Débito
8384,187,2023-12-16 07:00:00,42.02,Educação,Transferência Bancária
8385,31,2023-12-16 08:00:00,650.46,Entretenimento,Transferência Bancária
8386,260,2023-12-16 09:00:00,558.75,Alimentação,Transferência Bancária
8387,421,2023-12-16 10:00:00,670.17,Transporte,Dinheiro
8388,529,2023-12-16 11:00:00,930.84,Educação,Cartão de Crédito
8389,551,2023-12-16 12:00:00,690.4,Entretenimento,Cartão de Crédito
8390,304,2023-12-16 13:00:00,327.25,Transporte,Dinheiro
8391,942,2023-12-16 14:00:00,206.75,Saúde,Dinheiro
8392,986,2023-12-16 15:00:00,856.09,Alimentação,Cartão de Débito
8393,944,2023-12-16 16:00:00,202.39,Educação,Cartão de Crédito
8394,39,2023-12-16 17:00:00,169.99,Alimentação,Dinheiro
8395,489,2023-12-16 18:00:00,214.55,Educação,Transferência Bancária
8396,644,2023-12-16 19:00:00,513.75,Educação,Cartão de Crédito
8397,542,2023-12-16 20:00:00,132.95,Educação,Dinheiro
8398,670,2023-12-16 21:00:00,938.74,Alimentação,Cartão de Débito
8399,278,2023-12-16 22:00:00,966.59,Saúde,Cartão de Débito
8400,203,2023-12-16 23:00:00,974.06,Entretenimento,Cartão de Crédito
8401,66,2023-12-17 00:00:00,48.73,Entretenimento,Transferência Bancária
8402,108,2023-12-17 01:00:00,946.74,Saúde,Cartão de Crédito
8403,268,2023-12-17 02:00:00,997.44,Saúde,Dinheiro
8404,222,2023-12-17 03:00:00,943.0,Educação,Transferência Bancária
8405,804,2023-12-17 04:00:00,674.23,Educação,Dinheiro
8406,530,2023-12-17 05:00:00,704.22,Entretenimento,Transferência Bancária
8407,90,2023-12-17 06:00:00,131.03,Educação,Transferência Bancária
8408,693,2023-12-17 07:00:00,875.55,Educação,Dinheiro
8409,255,2023-12-17 08:00:00,69.04,Saúde,Cartão de Crédito
8410,455,2023-12-17 09:00:00,324.55,Alimentação,Cartão de Débito
8411,253,2023-12-17 10:00:00,991.24,Transporte,Transferência Bancária
8412,257,2023-12-17 11:00:00,428.1,Transporte,Transferência Bancária
8413,383,2023-12-17 12:00:00,139.84,Educação,Cartão de Débito
8414,442,2023-12-17 13:00:00,969.6,Educação,Cartão de Crédito
8415,858,2023-12-17 14:00:00,984.3,Transporte,Cartão de Débito
8416,599,2023-12-17 15:00:00,195.17,Saúde,Cartão de Crédito
8417,90,2023-12-17 16:00:00,866.16,Transporte,Transferência Bancária
8418,749,2023-12-17 17:00:00,396.52,Transporte,Transferência Bancária
8419,390,2023-12-17 18:00:00,387.55,Transporte,Dinheiro
8420,582,2023-12-17 19:00:00,270.07,Educação,Cartão de Crédito
8421,44,2023-12-17 20:00:00,54.26,Educação,Cartão de Débito
8422,712,2023-12-17 21:00:00,275.33,Transporte,Cartão de Crédito
8423,664,2023-12-17 22:00:00,63.24,Educação,Cartão de Crédito
8424,598,2023-12-17 23:00:00,925.13,Transporte,Cartão de Crédito
8425,19,2023-12-18 00:00:00,665.1,Saúde,Cartão de Crédito
8426,101,2023-12-18 01:00:00,887.76,Educação,Cartão de Débito
8427,914,2023-12-18 02:00:00,720.12,Alimentação,Dinheiro
8428,607,2023-12-18 03:00:00,139.97,Educação,Transferência Bancária
8429,766,2023-12-18 04:00:00,941.18,Saúde,Cartão de Débito
8430,357,2023-12-18 05:00:00,900.89,Saúde,Cartão de Débito
8431,542,2023-12-18 06:00:00,354.6,Educação,Transferência Bancária
8432,761,2023-12-18 07:00:00,120.42,Entretenimento,Dinheiro
8433,938,2023-12-18 08:00:00,707.11,Transporte,Cartão de Débito
8434,33,2023-12-18 09:00:00,731.08,Transporte,Transferência Bancária
8435,970,2023-12-18 10:00:00,897.86,Saúde,Dinheiro
8436,229,2023-12-18 11:00:00,62.13,Educação,Dinheiro
8437,524,2023-12-18 12:00:00,150.29,Entretenimento,Cartão de Crédito
8438,630,2023-12-18 13:00:00,602.27,Alimentação,Cartão de Débito
8439,862,2023-12-18 14:00:00,622.94,Transporte,Dinheiro
8440,155,2023-12-18 15:00:00,43.27,Entretenimento,Cartão de Débito
8441,423,2023-12-18 16:00:00,402.96,Transporte,Transferência Bancária
8442,905,2023-12-18 17:00:00,588.32,Educação,Cartão de Débito
8443,246,2023-12-18 18:00:00,740.53,Transporte,Dinheiro
8444,405,2023-12-18 19:00:00,322.99,Alimentação,Transferência Bancária
8445,844,2023-12-18 20:00:00,489.06,Educação,Transferência Bancária
8446,759,2023-12-18 21:00:00,815.91,Saúde,Cartão de Crédito
8447,541,2023-12-18 22:00:00,954.36,Entretenimento,Transferência Bancária
8448,161,2023-12-18 23:00:00,238.01,Transporte,Dinheiro
8449,747,2023-12-19 00:00:00,260.51,Educação,Cartão de Crédito
8450,702,2023-12-19 01:00:00,940.42,Educação,Dinheiro
8451,117,2023-12-19 02:00:00,401.95,Transporte,Dinheiro
8452,271,2023-12-19 03:00:00,721.16,Saúde,Cartão de Crédito
8453,770,2023-12-19 04:00:00,616.14,Transporte,Cartão de Crédito
8454,692,2023-12-19 05:00:00,292.73,Saúde,Cartão de Débito
8455,487,2023-12-19 06:00:00,657.03,Transporte,Dinheiro
8456,885,2023-12-19 07:00:00,659.01,Educação,Cartão de Débito
8457,172,2023-12-19 08:00:00,596.52,Alimentação,Transferência Bancária
8458,950,2023-12-19 09:00:00,108.66,Alimentação,Transferência Bancária
8459,274,2023-12-19 10:00:00,995.22,Educação,Cartão de Débito
8460,259,2023-12-19 11:00:00,406.41,Alimentação,Cartão de Crédito
8461,135,2023-12-19 12:00:00,641.87,Saúde,Transferência Bancária
8462,683,2023-12-19 13:00:00,886.9,Educação,Cartão de Crédito
8463,722,2023-12-19 14:00:00,429.06,Saúde,Cartão de Débito
8464,748,2023-12-19 15:00:00,776.19,Educação,Cartão de Crédito
8465,422,2023-12-19 16:00:00,972.11,Saúde,Dinheiro
8466,421,2023-12-19 17:00:00,365.35,Saúde,Transferência Bancária
8467,186,2023-12-19 18:00:00,411.22,Alimentação,Cartão de Crédito
8468,929,2023-12-19 19:00:00,906.52,Educação,Cartão de Crédito
8469,364,2023-12-19 20:00:00,168.05,Transporte,Dinheiro
8470,955,2023-12-19 21:00:00,38.31,Alimentação,Cartão de Crédito
8471,607,2023-12-19 22:00:00,909.8,Saúde,Cartão de Débito
8472,378,2023-12-19 23:00:00,823.38,Saúde,Cartão de Débito
8473,523,2023-12-20 00:00:00,972.86,Transporte,Cartão de Débito
8474,580,2023-12-20 01:00:00,67.66,Transporte,Transferência Bancária
8475,891,2023-12-20 02:00:00,164.62,Saúde,Cartão de Crédito
8476,722,2023-12-20 03:00:00,114.26,Transporte,Transferência Bancária
8477,196,2023-12-20 04:00:00,686.58,Entretenimento,Transferência Bancária
8478,881,2023-12-20 05:00:00,609.95,Alimentação,Cartão de Crédito
8479,98,2023-12-20 06:00:00,365.74,Educação,Cartão de Crédito
8480,605,2023-12-20 07:00:00,66.85,Transporte,Cartão de Débito
8481,984,2023-12-20 08:00:00,643.27,Transporte,Transferência Bancária
8482,22,2023-12-20 09:00:00,574.42,Entretenimento,Transferência Bancária
8483,450,2023-12-20 10:00:00,121.77,Educação,Cartão de Crédito
8484,172,2023-12-20 11:00:00,909.82,Entretenimento,Transferência Bancária
8485,383,2023-12-20 12:00:00,206.96,Educação,Dinheiro
8486,134,2023-12-20 13:00:00,746.07,Alimentação,Cartão de Crédito
8487,426,2023-12-20 14:00:00,886.23,Transporte,Cartão de Débito
8488,25,2023-12-20 15:00:00,583.68,Alimentação,Dinheiro
8489,503,2023-12-20 16:00:00,254.38,Educação,Dinheiro
8490,185,2023-12-20 17:00:00,316.16,Transporte,Cartão de Débito
8491,85,2023-12-20 18:00:00,886.89,Entretenimento,Dinheiro
8492,567,2023-12-20 19:00:00,305.27,Saúde,Dinheiro
8493,763,2023-12-20 20:00:00,748.73,Entretenimento,Dinheiro
8494,144,2023-12-20 21:00:00,990.26,Saúde,Transferência Bancária
8495,863,2023-12-20 22:00:00,999.82,Entretenimento,Dinheiro
8496,910,2023-12-20 23:00:00,538.14,Educação,Dinheiro
8497,679,2023-12-21 00:00:00,828.29,Alimentação,Cartão de Crédito
8498,412,2023-12-21 01:00:00,990.35,Saúde,Cartão de Débito
8499,224,2023-12-21 02:00:00,380.93,Educação,Transferência Bancária
8500,220,2023-12-21 03:00:00,259.89,Alimentação,Transferência Bancária
8501,179,2023-12-21 04:00:00,123.09,Alimentação,Cartão de Débito
8502,631,2023-12-21 05:00:00,149.49,Transporte,Transferência Bancária
8503,433,2023-12-21 06:00:00,855.02,Transporte,Transferência Bancária
8504,265,2023-12-21 07:00:00,592.84,Transporte,Transferência Bancária
8505,954,2023-12-21 08:00:00,874.97,Saúde,Cartão de Crédito
8506,429,2023-12-21 09:00:00,791.56,Saúde,Cartão de Crédito
8507,662,2023-12-21 10:00:00,677.01,Alimentação,Transferência Bancária
8508,416,2023-12-21 11:00:00,613.22,Saúde,Cartão de Débito
8509,453,2023-12-21 12:00:00,57.86,Alimentação,Cartão de Débito
8510,727,2023-12-21 13:00:00,873.55,Educação,Cartão de Crédito
8511,197,2023-12-21 14:00:00,423.66,Entretenimento,Cartão de Crédito
8512,554,2023-12-21 15:00:00,564.19,Alimentação,Dinheiro
8513,53,2023-12-21 16:00:00,31.73,Alimentação,Cartão de Crédito
8514,480,2023-12-21 17:00:00,936.71,Educação,Transferência Bancária
8515,443,2023-12-21 18:00:00,903.71,Transporte,Cartão de Crédito
8516,330,2023-12-21 19:00:00,547.85,Transporte,Dinheiro
8517,251,2023-12-21 20:00:00,581.54,Transporte,Dinheiro
8518,807,2023-12-21 21:00:00,707.97,Alimentação,Cartão de Débito
8519,890,2023-12-21 22:00:00,272.05,Alimentação,Cartão de Débito
8520,783,2023-12-21 23:00:00,229.7,Saúde,Transferência Bancária
8521,967,2023-12-22 00:00:00,677.28,Saúde,Cartão de Crédito
8522,925,2023-12-22 01:00:00,113.38,Entretenimento,Dinheiro
8523,123,2023-12-22 02:00:00,459.52,Entretenimento,Dinheiro
8524,879,2023-12-22 03:00:00,497.83,Saúde,Cartão de Débito
8525,387,2023-12-22 04:00:00,387.52,Alimentação,Cartão de Débito
8526,339,2023-12-22 05:00:00,193.42,Educação,Cartão de Crédito
8527,778,2023-12-22 06:00:00,361.76,Saúde,Dinheiro
8528,348,2023-12-22 07:00:00,344.18,Alimentação,Cartão de Débito
8529,29,2023-12-22 08:00:00,504.27,Saúde,Cartão de Crédito
8530,975,2023-12-22 09:00:00,677.93,Transporte,Cartão de Crédito
8531,35,2023-12-22 10:00:00,968.55,Saúde,Cartão de Crédito
8532,518,2023-12-22 11:00:00,152.72,Transporte,Cartão de Débito
8533,396,2023-12-22 12:00:00,874.29,Alimentação,Cartão de Débito
8534,623,2023-12-22 13:00:00,291.34,Transporte,Cartão de Débito
8535,294,2023-12-22 14:00:00,595.46,Saúde,Transferência Bancária
8536,589,2023-12-22 15:00:00,551.27,Transporte,Transferência Bancária
8537,349,2023-12-22 16:00:00,561.38,Educação,Transferência Bancária
8538,147,2023-12-22 17:00:00,726.13,Transporte,Cartão de Débito
8539,67,2023-12-22 18:00:00,387.87,Transporte,Cartão de Débito
8540,904,2023-12-22 19:00:00,325.91,Entretenimento,Transferência Bancária
8541,520,2023-12-22 20:00:00,854.31,Educação,Dinheiro
8542,122,2023-12-22 21:00:00,227.89,Alimentação,Dinheiro
8543,340,2023-12-22 22:00:00,188.44,Transporte,Dinheiro
8544,175,2023-12-22 23:00:00,25.45,Educação,Dinheiro
8545,900,2023-12-23 00:00:00,218.47,Alimentação,Transferência Bancária
8546,691,2023-12-23 01:00:00,523.35,Educação,Cartão de Crédito
8547,597,2023-12-23 02:00:00,543.12,Entretenimento,Cartão de Crédito
8548,451,2023-12-23 03:00:00,261.88,Alimentação,Dinheiro
8549,557,2023-12-23 04:00:00,81.55,Alimentação,Cartão de Débito
8550,136,2023-12-23 05:00:00,747.19,Transporte,Dinheiro
8551,855,2023-12-23 06:00:00,760.4,Saúde,Dinheiro
8552,16,2023-12-23 07:00:00,997.86,Alimentação,Cartão de Crédito
8553,333,2023-12-23 08:00:00,901.03,Alimentação,Cartão de Débito
8554,195,2023-12-23 09:00:00,926.8,Entretenimento,Cartão de Crédito
8555,496,2023-12-23 10:00:00,800.22,Entretenimento,Cartão de Débito
8556,9,2023-12-23 11:00:00,619.35,Entretenimento,Transferência Bancária
8557,828,2023-12-23 12:00:00,137.26,Transporte,Cartão de Crédito
8558,334,2023-12-23 13:00:00,626.09,Alimentação,Transferência Bancária
8559,333,2023-12-23 14:00:00,65.4,Entretenimento,Transferência Bancária
8560,327,2023-12-23 15:00:00,886.45,Entretenimento,Dinheiro
8561,15,2023-12-23 16:00:00,487.0,Educação,Cartão de Débito
8562,839,2023-12-23 17:00:00,700.5,Educação,Cartão de Crédito
8563,614,2023-12-23 18:00:00,61.72,Entretenimento,Dinheiro
8564,226,2023-12-23 19:00:00,538.91,Transporte,Cartão de Crédito
8565,425,2023-12-23 20:00:00,308.25,Saúde,Transferência Bancária
8566,790,2023-12-23 21:00:00,292.12,Educação,Cartão de Crédito
8567,408,2023-12-23 22:00:00,395.76,Educação,Cartão de Crédito
8568,113,2023-12-23 23:00:00,10.63,Alimentação,Dinheiro
8569,997,2023-12-24 00:00:00,471.99,Alimentação,Cartão de Débito
8570,428,2023-12-24 01:00:00,491.7,Entretenimento,Cartão de Crédito
8571,1,2023-12-24 02:00:00,864.5,Alimentação,Transferência Bancária
8572,266,2023-12-24 03:00:00,454.04,Alimentação,Transferência Bancária
8573,491,2023-12-24 04:00:00,369.92,Saúde,Dinheiro
8574,208,2023-12-24 05:00:00,994.8,Transporte,Transferência Bancária
8575,622,2023-12-24 06:00:00,575.5,Entretenimento,Cartão de Crédito
8576,712,2023-12-24 07:00:00,477.89,Saúde,Cartão de Débito
8577,952,2023-12-24 08:00:00,500.98,Entretenimento,Cartão de Crédito
8578,369,2023-12-24 09:00:00,811.09,Transporte,Dinheiro
8579,985,2023-12-24 10:00:00,347.27,Entretenimento,Transferência Bancária
8580,306,2023-12-24 11:00:00,395.27,Alimentação,Cartão de Crédito
8581,12,2023-12-24 12:00:00,758.31,Transporte,Cartão de Crédito
8582,345,2023-12-24 13:00:00,82.25,Saúde,Transferência Bancária
8583,465,2023-12-24 14:00:00,866.52,Saúde,Cartão de Débito
8584,700,2023-12-24 15:00:00,435.9,Educação,Cartão de Débito
8585,666,2023-12-24 16:00:00,585.48,Saúde,Cartão de Débito
8586,494,2023-12-24 17:00:00,759.9,Educação,Transferência Bancária
8587,368,2023-12-24 18:00:00,273.39,Alimentação,Cartão de Crédito
8588,846,2023-12-24 19:00:00,891.41,Saúde,Dinheiro
8589,937,2023-12-24 20:00:00,979.43,Transporte,Cartão de Crédito
8590,420,2023-12-24 21:00:00,499.33,Educação,Transferência Bancária
8591,889,2023-12-24 22:00:00,937.57,Saúde,Transferência Bancária
8592,791,2023-12-24 23:00:00,11.12,Alimentação,Cartão de Crédito
8593,171,2023-12-25 00:00:00,895.3,Transporte,Transferência Bancária
8594,134,2023-12-25 01:00:00,317.93,Transporte,Cartão de Crédito
8595,965,2023-12-25 02:00:00,318.38,Alimentação,Cartão de Crédito
8596,427,2023-12-25 03:00:00,235.81,Saúde,Cartão de Débito
8597,25,2023-12-25 04:00:00,323.84,Entretenimento,Transferência Bancária
8598,530,2023-12-25 05:00:00,221.35,Saúde,Transferência Bancária
8599,190,2023-12-25 06:00:00,906.81,Educação,Cartão de Débito
8600,141,2023-12-25 07:00:00,900.03,Educação,Cartão de Débito
8601,555,2023-12-25 08:00:00,111.19,Saúde,Cartão de Débito
8602,846,2023-12-25 09:00:00,151.43,Educação,Dinheiro
8603,796,2023-12-25 10:00:00,863.4,Entretenimento,Transferência Bancária
8604,658,2023-12-25 11:00:00,404.95,Entretenimento,Cartão de Crédito
8605,315,2023-12-25 12:00:00,177.58,Transporte,Cartão de Crédito
8606,444,2023-12-25 13:00:00,515.56,Educação,Cartão de Crédito
8607,319,2023-12-25 14:00:00,422.5,Saúde,Transferência Bancária
8608,441,2023-12-25 15:00:00,226.97,Transporte,Dinheiro
8609,92,2023-12-25 16:00:00,723.54,Entretenimento,Transferência Bancária
8610,179,2023-12-25 17:00:00,634.98,Transporte,Transferência Bancária
